CODE,Country/Aggregate,Unit of the series,Title,Unit indication,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
USA.1.1.0.0.OCTG,United States,Billions,Final consumption expenditure of general government at 2010 prices,Mrd USD,1879.454767,1889.839983,1895.461496,1904.481646,1939.253919,1976.184281,2030.428255,2061.583083,2134.518393,2217.150902,2256.971312,2291.943122,2310.305902,2335.683676,2368.282768,2428.322868,2519.311473,2522.2,2455.248067,2433.687276,2376.123056,2364.878433,2396.342746,2419.554125,2422.030005                                                                                               
JPN.1.1.0.0.OCTG,Japan,Billions,Final consumption expenditure of general government at 2010 prices,Mrd JPY,69246.97778,71700.08897,74466.45276,76170.20257,77273.90215,78217.96914,80933.8277,84074.57152,86941.1441,89247.95039,90898.38912,91967.61688,92698.13894,92760.3686,93830.99929,93756.94499,95671.6343,97527,99411.62667,101079.6019,102595.9613,103152.4207,104742.3333,106116.0956,106535.4694                                                                                                            
EU28.1.1.0.0.OIGT,European Union (28 countries),Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd ECU/EUR  Weighted mean of t/t-1 national growth rates (weights: t-1 current prices in ECU/EUR),NA,NA,1963.077945,2013.529419,2063.611267,2194.720667,2312.571893,2418.885466,2435.472181,2423.416893,2459.915951,2530.830233,2621.24146,2772.477927,2943.841391,2915.992372,2572.633547,2573.135672,2622.054404,2558.831588,2524.806314,2595.956051,2711.129751,2790.370677,2887.822726 
EU27.1.1.0.0.OIGT,European Union (27 countries),Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd ECU/EUR  Weighted mean of t/t-1 national growth rates (weights: t-1 current prices in ECU/EUR),NA,NA,1723.864614,1763.236602,1817.567628,1928.577758,2040.063094,2137.828878,2159.663349,2135.878673,2168.208438,2232.842805,2306.898536,2450.881323,2604.260705,2597.255328,2297.926254,2287.204868,2328.828529,2259.535257,2214.413848,2262.747912,2367.067078,2438.913175,2524.302919
EA17.1.1.0.0.OIGT,Euro area (17 countries),Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd ECU/EUR  Weighted mean of t/t-1 national growth rates (weights: t-1 current prices in ECU/EUR),NA,NA,1542.006188,1567.91026,1608.710001,1703.558729,1806.156574,1890.583393,1911.825053,1889.504686,1913.7004,1962.868839,2018.346397,2130.134734,2240.381189,2216.292524,1972.795371,1966.50215,1993.60415,1924.417053,1879.018892,1907.950842,1991.241804,2066.255357,2131.684746          
EA18.1.1.0.0.OIGT,Euro area (18 countries),Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd ECU/EUR  Weighted mean of t/t-1 national growth rates (weights: t-1 current prices in ECU/EUR),NA,NA,1543.554725,1569.732344,1610.59631,1706.019378,1808.732871,1893.635168,1915.38643,1892.957483,1917.454884,1967.497067,2023.763214,2136.300226,2247.943832,2223.088531,1977.08823,1969.951404,1997.882376,1929.333692,1883.619766,1912.546504,1995.789121,2070.010801,2136.109969        
EA19.1.1.0.0.OIGT,Euro area (19 countries),Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd ECU/EUR  Weighted mean of t/t-1 national growth rates (weights: t-1 current prices in ECU/EUR),NA,NA,1545.813607,1572.281826,1613.597155,1709.574854,1812.149898,1896.894278,1919.011888,1896.943048,1921.953918,1972.653022,2029.467133,2143.07117,2256.198001,2231.004267,1981.74214,1974.677704,2003.560866,1934.911362,1889.66565,1918.948753,2002.501504,2076.679823,2143.276952        
BEL.1.1.0.0.OIGT,Belgium,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-BEF,55.99285914,56.20775138,58.11492,58.60517,62.49879,64.03351,66.44898,69.34861,70.47897,67.43903,67.16702,73.13301,77.57251,79.09057,84.43311,86.03096,80.32687,79.6609,83.02202,83.18538,81.94683,86.64298,88.97452,92.33237,93.021                                                                                                                                                                   
BGR.1.1.0.0.OIGT,Bulgaria,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd BGN,NA,4.718242261,5.477893544,2.472972648,4.188350061,5.395914079,6.404054059,7.459393186,8.938726476,9.665953377,10.9083239,12.41219301,15.73040994,17.7675854,20.08728449,24.49970708,20.16989598,16.60632,15.87069,16.15763526,16.20296791,16.75730576,17.20317343,16.06099861,16.67141368                                                                                                                
CZE.1.1.0.0.OIGT,Czech Republic,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd CZK,535.513,596.26,720.187,790.966,749.791,741.228,721.641,782.209,825.819,843.864,858.886,892.502,949.567,1005.318,1141.263,1170.134,1052.018,1066.185,1075.395,1042.149,1016.155,1056.049,1163.662,1127.486,1164.867                                                                                                                                                                                  
DNK.1.1.0.0.OIGT,Denmark,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd DKK,209.507,223.88,247.534,260.697,287.308,306.403,305.602,330.559,329.015,321.47,326.737,338.228,358.328,407.306,410.119,399.88,348.026,328.025,329.3,341.593,350.928,361.846,372.91,395.19,412.816                                                                                                                                                                                                           
DEU.1.1.0.0.OIGT,Germany,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-DEM,441.17483,457.2212,457.07076,454.81424,458.37453,476.22612,498.34002,510.02378,497.13654,468.40351,462.18554,462.38612,465.84612,500.84726,521.20609,529.17913,475.82496,501.449,537.40289,533.89275,527.17333,546.88028,555.30462,572.30374,591.20837                                                                                                                                                
EST.1.1.0.0.OIGT,Estonia,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-EEK,1.065641515,1.164054164,1.22906,1.46426,1.80534,2.21805,1.90128,2.15931,2.42531,3.00416,3.53865,3.73424,4.30621,5.2909,5.83637,5.07109,3.20997,3.12474,4.19914,4.73419,4.80428,4.38521,4.25729,4.20819,4.75973                                                                                                                                                                                        
IRL.1.1.0.0.OIGT,Ireland,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-IEP,12.047007,13.47312939,15.50593,18.05307,20.90642,23.71635,27.0544,28.42134,30.07603,31.74694,34.27878,37.62366,43.95855,47.12859,47.14318,41.68304,34.62705,29.42248,29.44376,34.32511,32.96345,38.95296,49.93095,80.3077,62.43778                                                                                                                                                                    
GRC.1.1.0.0.OIGT,Greece,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-GRD,26.13303824,25.76651121,26.56574,28.97049,29.98525,36.75878,39.47832,40.60906,42.78875,42.64602,49.08702,50.54109,44.53669,53.17213,61.61965,57.18708,49.22015,39.69799,31.56127,24.15767,22.12164,21.08718,21.01351,21.34455,23.38595                                                                                                                                                                 
ESP.1.1.0.0.OIGT,Spain,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-ESP,142.343933,144.982817,156.207,160.06,168.531,186.63,205.284,220.514,231.28,241.963,258.835,272.113,292.475,313.988,327.711,314.843,261.722,248.987,231.713,211.764,204.466,214.052,227.985,235.576,247.38                                                                                                                                                                                               
FRA.1.1.0.0.OIGT,France,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-FRF,306.27158,311.03552,315.17044,317.53953,320.04415,340.55841,367.26169,391.67415,400.58351,396.90866,404.52562,418.60364,430.74115,446.44374,471.15209,475.17152,432.07459,441.067,450.17967,451.22104,447.58628,447.73327,452.31872,465.12152,486.12639                                                                                                                                                
HRV.1.1.0.0.OIGT,Croatia,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd HRK,NA,NA,28.29568,38.03706,47.5269,48.58058,47.01862,45.57866,48.30971,55.1162,68.0609,71.7613,74.55427,82.09791,88.00682,96.08182,82.28374,69.7839,67.92208,65.70893,66.60806,64.76956,67.24321,71.58343,74.29421                                                                                                                                                                                            
ITA.1.1.0.0.OIGT,Italy,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-ITL,245.1720591,246.9318428,264.3045,269.7371,274.4725,285.1399,296.837,316.6609,325.9553,339.7975,338.7732,345.8306,351.5839,362.8204,368.6198,357.2746,321.7585,320.0017,313.7848,284.7198,265.8319,259.7674,265.2266,273.6456,283.9758                                                                                                                                                                   
CYP.1.1.0.0.OIGT,Cyprus,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-CYP,NA,2.976434915,2.95918,2.83329,2.93953,2.47214,2.85011,2.80268,2.80726,3.17924,3.21296,3.3638,3.59665,4.35163,4.69185,5.10698,4.41229,4.2959,3.77417,3.00083,2.61436,2.1556,2.4481,3.30528,4.2253                                                                                                                                                                                                      
LVA.1.1.0.0.OIGT,Latvia,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-LVL,NA,NA,0.99912,1.35116,1.40829,2.00882,2.09522,2.57047,3.07286,2.96828,3.2723,4.21654,5.07462,5.84329,7.15611,6.5026,4.33526,3.47829,4.31424,4.93464,4.63701,4.63971,4.61722,3.9261,4.55314                                                                                                                                                                                                             
LTU.1.1.0.0.OIGT,Lithuania,Billions,Gross fixed capital formation at 2010 prices: total economy,Mrd EURO-LTL,NA,1.586341566,1.82232,2.20596,2.77143,3.35832,3.16037,2.94353,3.31831,3.68619,4.20444,4.86887,5.42743,6.49085,7.94054,7.62321,4.65758,4.7263,5.67849,5.57751,6.04042,6.38786,6.69617,6.66464,7.15141                                                                                                                                                                                               
